"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
3 60 0.1 0 "MI-R2" "gamma01" 0.43735946454338 0.127524969116815 0.186460183244384 0.688258745842375
4 15 0.1 0.3 "MI-R1" "gamma10" 0.130738640499526 0.0950065435836359 -0.0568958519640141 0.318373132963066
4 15 0.1 0.3 "MI-R1" "gamma01" 0.114010317663544 0.363484862688064 -0.604010224333901 0.832030859660988
4 15 0.1 0.3 "MI-R2" "gamma10" 0.151667013961425 0.0976841621949539 -0.0415336391214918 0.344867667044343
4 15 0.1 0.3 "MI-R2" "gamma01" 0.277707270282271 0.373166998434805 -0.465447680806002 1.02086222137054
2 30 0.1 0 "MI-R1" "gamma10" 0.2896612689513 0.0816011748708612 0.123489559788586 0.455832978114015
2 30 0.1 0 "MI-R1" "gamma01" 0.348375493190476 0.233737477010402 -0.111951373798655 0.808702360179606
2 30 0.1 0 "MI-R2" "gamma10" 0.281855775977998 0.0737699181212949 0.134199369662759 0.429512182293238
2 30 0.1 0 "MI-R2" "gamma01" 0.418661658604054 0.249019982182046 -0.0725668118648581 0.909890129072965
3 60 0.1 0 "MI-R1" "gamma10" 0.248676040362721 0.0532762126143657 0.141757543317004 0.355594537408438
3 60 0.1 0 "MI-R1" "gamma01" 0.202850093879848 0.146917457142095 -0.0857427598611562 0.491442947620852
3 60 0.1 0 "MI-R2" "gamma10" 0.22471583113309 0.047436874931981 0.131120886137037 0.318310776129142
3 60 0.1 0 "MI-R2" "gamma01" 0.154998150615489 0.159558005759688 -0.159956066932335 0.469952368163313
4 15 0.1 0.3 "MI-R1" "gamma10" 0.291692706667912 0.108149735704727 0.0775519553018727 0.505833458033951
4 15 0.1 0.3 "MI-R1" "gamma01" 0.158829384327906 0.153265088684319 -0.141656173677681 0.459314942333493
4 15 0.1 0.3 "MI-R2" "gamma10" 0.309984215783638 0.107134716052102 0.0975182783237593 0.522450153243516
4 15 0.1 0.3 "MI-R2" "gamma01" 0.181976971996085 0.160513913049761 -0.132839361740611 0.496793305732781
2 30 0.1 0 "MI-R1" "gamma10" 0.163967493641034 0.0694363818250008 0.0264710587214842 0.301463928560585
2 30 0.1 0 "MI-R1" "gamma01" 0.0923519198251632 0.163580039102621 -0.228588965587655 0.413292805237981
2 30 0.1 0 "MI-R2" "gamma10" 0.174038729959267 0.0689183445706455 0.0373590386616227 0.310718421256912
2 30 0.1 0 "MI-R2" "gamma01" 0.132764458403736 0.183853932905963 -0.229653240707093 0.495182157514565
2 30 0.1 0 "MI-R1" "gamma10" 0.161105447725472 0.081561113288398 -0.00175728151663346 0.323968176967577
2 30 0.1 0 "MI-R1" "gamma01" 0.512889596364561 0.169040526966415 0.180857307233754 0.844921885495368
2 30 0.1 0 "MI-R2" "gamma10" 0.165565711025353 0.0793868011695467 0.00737548279259229 0.323755939258113
2 30 0.1 0 "MI-R2" "gamma01" 0.532564484431991 0.171000567923044 0.196611960242928 0.868517008621053
3 60 0.1 0 "MI-R1" "gamma10" 0.255016625094006 0.0567585977144363 0.140726366183884 0.369306884004129
3 60 0.1 0 "MI-R1" "gamma01" 0.205504847951527 0.123299293683812 -0.0369804883706551 0.447990184273709
3 60 0.1 0 "MI-R2" "gamma10" 0.25492655992938 0.0516933293637483 0.152088452904161 0.357764666954599
3 60 0.1 0 "MI-R2" "gamma01" 0.192810823499005 0.120948822599277 -0.0447264063347581 0.430348053332768
4 15 0.1 0.3 "MI-R1" "gamma10" 0.195908027427846 0.0999794030192546 -0.00287314409408856 0.394689198949781
4 15 0.1 0.3 "MI-R1" "gamma01" 0.60325957607557 0.316428698479373 -0.0217771669482967 1.22829631909944
4 15 0.1 0.3 "MI-R2" "gamma10" 0.22531088954947 0.0892942315086231 0.0493408772109297 0.401280901888011
4 15 0.1 0.3 "MI-R2" "gamma01" 0.665332996875369 0.338037858708866 -0.00269422602348346 1.33336021977422
2 30 0.1 0 "MI-R1" "gamma10" 0.124852199157511 0.0770945146233546 -0.0287329466913702 0.278437345006391
2 30 0.1 0 "MI-R1" "gamma01" 0.410597850081702 0.20741247211406 0.00206138033406317 0.819134319829341
2 30 0.1 0 "MI-R2" "gamma10" 0.151603254891542 0.0795766722655546 -0.00741982964013604 0.31062633942322
2 30 0.1 0 "MI-R2" "gamma01" 0.424735859609158 0.186207261292575 0.0592892981214524 0.790182421096864
3 60 0.1 0 "MI-R1" "gamma10" 0.134413928857348 0.0476106080446275 0.0401993913779188 0.228628466336777
3 60 0.1 0 "MI-R1" "gamma01" 0.285826906092359 0.119770819724331 0.0491196564696457 0.522534155715072
